id	type	parent_id	name_cn	name_en	alias	is_abroad	is_world_known	school_type	is_double_first	education_type	province	city	is_985
102814	0	0	新疆兵团广播电视大学		新疆生产建设兵团广播电视大学	0	0	综合类	0	专科（高职）	新疆	乌鲁木齐市	0
102800	0	0	新疆兵团警官高等专科学校			0	0	高职类	0	专科	新疆	自治区直辖县级行政区划	0
102776	0	0	新疆农业大学			0	0	农林类	0	本科	新疆	乌鲁木齐市	0
102821	0	0	新疆农业大学科学技术学院			0	0	农林类	0	独立学院	新疆	乌鲁木齐市	0
102788	0	0	新疆农业职业技术学院			0	0	高职类	0	示范(高职)	新疆	昌吉回族自治州	0
102778	0	0	新疆医科大学			0	0	医科类	0	本科	新疆	乌鲁木齐市	0
102823	0	0	新疆医科大学厚博学院			0	0	医药类	0	独立学院	新疆	乌鲁木齐市	0
102774	1	0	新疆大学			0	0	综合类	1	本科	新疆	乌鲁木齐市	0
102820	0	0	新疆大学科学技术学院			0	0	综合类	0	独立学院	新疆	乌鲁木齐市	0
105564	0	0	新疆大学软件学院			0	0	理工类	0	普通本科	新疆	乌鲁木齐市	0
102802	0	0	新疆天山职业技术学院			0	0	高职类	0	民办(专科)	新疆	乌鲁木齐市	0
102813	0	0	新疆工业职业技术学院		新疆维吾尔自治区钢铁公司职工大学	0	0	高职类	0	专科	新疆	乌鲁木齐市	0
102784	0	0	新疆工程学院			0	0	理工类	0	本科	新疆	乌鲁木齐市	0
102779	0	0	新疆师范大学			0	0	师范类	0	本科	新疆	乌鲁木齐市	0
102808	0	0	新疆师范高等专科学校			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
1542	0	0	新疆广播电视大学	XINJIANG RADIO&TELEVISION UNIVERSITY	新疆电大::新疆维吾尔自治区广播电视大学	0	0	综合类	0	专科（高职）	新疆	乌鲁木齐市	0
102807	0	0	新疆应用职业技术学院			0	0	高职类	0	专科	新疆	伊犁哈萨克自治州	0
102799	0	0	新疆建设职业技术学院			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
102792	0	0	新疆机电职业技术学院			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
102801	0	0	新疆现代职业技术学院			0	0	高职类	0	民办(专科)	新疆	乌鲁木齐市	0
102810	0	0	新疆生产建设兵团兴新职业技术学院			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
102817	0	0	新疆生产建设兵团教育学院			0	0	师范类	0	专科（高职）	新疆	石河子市	0
102804	0	0	新疆石河子职业技术学院			0	0	高职类	0	示范(高职)	新疆	自治区直辖县级行政区划	0
102812	0	0	新疆科技职业技术学院			0	0	高职类	0	民办(专科)	新疆	乌鲁木齐市	0
102790	0	0	新疆维吾尔医学专科学校			0	0	高职类	0	专科	新疆	和田地区	0
102805	0	0	新疆职业大学			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
102794	0	0	新疆能源职业技术学院			0	0	高职类	0	民办(专科)	新疆	乌鲁木齐市	0
102783	0	0	新疆艺术学院			0	0	艺术类	0	本科	新疆	乌鲁木齐市	0
102786	0	0	新疆警察学院			0	0	政法类	0	本科	新疆	乌鲁木齐市	0
102782	0	0	新疆财经大学			0	0	财经类	0	本科	新疆	乌鲁木齐市	0
102822	0	0	新疆财经大学商务学院			0	0	财经类	0	独立学院	新疆	乌鲁木齐市	0
102793	0	0	新疆轻工职业技术学院			0	0	高职类	0	骨干(高职)	新疆	乌鲁木齐市	0
102809	0	0	新疆铁道职业技术学院			0	0	高职类	0	专科	新疆	乌鲁木齐市	0
105203	0	0	新白金汉大学	Buckinghamshire New University		1	0	NULL	0	NULL	NULL	NULL	0
103891	0	0	新罕布什尔大学	University of New Hampshire		1	0	NULL	0	NULL	NULL	NULL	0
103694	0	0	新罕布什尔州立大学	University of New Hampshire		1	0	NULL	0	NULL	NULL	NULL	0
103283	0	0	新罗大学			1	0	NULL	0	NULL	NULL	NULL	0
103993	0	0	新莱昂自治大学	Universidad Autónoma de Nuevo León		1	0	NULL	0	NULL	NULL	NULL	0
104021	0	0	新葡京大学	Universidade Nova de Lisboa		1	0	NULL	0	NULL	NULL	NULL	0
103134	0	0	新西伯利亚国立大学	Novosibirsk State University		1	0	NULL	0	NULL	NULL	NULL	0
103152	0	0	新西伯利亚国立科技大学	Novosibirsk State Technical University		1	0	NULL	0	NULL	NULL	NULL	0
104865	0	0	新西兰坎特伯雷大学	University of Canterbury		1	0	NULL	0	NULL	NULL	NULL	0
104869	0	0	新西兰林肯大学	Lincoln University		1	0	NULL	0	NULL	NULL	NULL	0
104855	0	0	新跃社科大学	Singapore University of Social Sciences		1	0	NULL	0	NULL	NULL	NULL	0
100936	0	0	无锡南洋职业技术学院			0	0	高职类	0	民办(专科)	江苏	无锡市	0
100923	0	0	无锡商业职业技术学院			0	0	高职类	0	专科	江苏	无锡市	0
100952	0	0	无锡城市职业技术学院			0	0	高职类	0	专科	江苏	无锡市	0
100887	0	0	无锡太湖学院			0	0	综合类	0	民办(本科)	江苏	无锡市	0
100953	0	0	无锡工艺职业技术学院			0	0	高职类	0	专科	江苏	无锡市	0
100915	0	0	无锡科技职业学院			0	0	高职类	0	专科	江苏	无锡市	0
100894	0	0	无锡职业技术学院			0	0	高职类	0	示范(高职)	江苏	无锡市	0
104725	0	0	日内瓦大学	University of Geneva		1	1	NULL	0	NULL	NULL	NULL	0
104440	0	0	日本东亚大学			1	0	NULL	0	NULL	NULL	NULL	0
104619	0	0	日本东北大学	Tohoku University		1	0	NULL	0	NULL	NULL	NULL	0
104657	0	0	日本东海大学	Tokai University		1	0	NULL	0	NULL	NULL	NULL	0
104664	0	0	日本中央大学	Chuo University		1	0	NULL	0	NULL	NULL	NULL	0
104263	0	0	日本中部大学			1	0	NULL	0	NULL	NULL	NULL	0
104239	0	0	日本大学			1	0	NULL	0	NULL	NULL	NULL	0
104122	0	0	日本工业大学			1	0	NULL	0	NULL	NULL	NULL	0
104493	0	0	日本文理大学			1	0	NULL	0	NULL	NULL	NULL	0
104153	0	0	日本桥学馆大学			1	0	NULL	0	NULL	NULL	NULL	0
104281	0	0	日本福祉大学			1	0	NULL	0	NULL	NULL	NULL	0
104471	0	0	日本红十字九州国际看护大学			1	0	NULL	0	NULL	NULL	NULL	0
104427	0	0	日本红十字广岛看护大学			1	0	NULL	0	NULL	NULL	NULL	0
104280	0	0	日本红十字豊田看护大学			1	0	NULL	0	NULL	NULL	NULL	0
104123	0	0	日本药科大学			1	0	NULL	0	NULL	NULL	NULL	0
104038	0	0	日本赤十字北海道看护大学			1	0	NULL	0	NULL	NULL	NULL	0
101499	0	0	日照职业技术学院			0	0	高职类	0	示范(高职)	山东	日照市	0
105647	0	0	日照航海工程职业学院			0	0	高职类	0	民办(专科)	山东	日照市	0
103909	0	0	旧金山大学	University of San Francisco		1	0	NULL	0	NULL	NULL	NULL	0
103540	0	0	旧金山州立大学	San Francisco State University 		1	0	NULL	0	NULL	NULL	NULL	0
104624	0	0	早稻田大学	Waseda University		1	0	NULL	0	NULL	NULL	NULL	0
104584	0	0	旭川医科大学			1	0	NULL	0	NULL	NULL	NULL	0
104029	0	0	旭川大学			1	0	NULL	0	NULL	NULL	NULL	0
104786	0	0	昂达库兹美伊斯大学	Ondokuz Mayis University		1	0	NULL	0	NULL	NULL	NULL	0
102911	0	0	昆士兰大学	The University of Queensland		1	1	NULL	0	NULL	NULL	NULL	0
102919	0	0	昆士兰科技大学	Queensland University of Technology (QUT)		1	0	NULL	0	NULL	NULL	NULL	0
103594	0	0	昆尼皮雅克学院	Quinnipiac College 		1	0	NULL	0	NULL	NULL	NULL	0
100892	0	0	昆山杜克大学			0	0	综合类	0	中外合作	江苏	苏州市	0
100960	0	0	昆山登云科技职业学院			0	0	高职类	0	民办(专科)	江苏	苏州市	0
103628	0	0	昆希大学	Quincy University		1	0	NULL	0	NULL	NULL	NULL	0
102532	0	0	昆明冶金高等专科学校			0	0	高职类	0	示范(高职)	云南	昆明市	0
102513	0	0	昆明医科大学			0	0	医科类	0	本科	云南	昆明市	0
102574	0	0	昆明医科大学海源学院			0	0	医药类	0	独立学院	云南	昆明市	0
102563	0	0	昆明卫生职业学院			0	0	高职类	0	民办(专科)	云南	昆明市	0
102528	0	0	昆明学院			0	0	综合类	0	本科	云南	昆明市	0
102535	0	0	昆明工业职业技术学院			0	0	高职类	0	专科	云南	昆明市	0
102510	0	0	昆明理工大学			0	0	理工类	0	本科	云南	昆明市	0
102577	0	0	昆明理工大学津桥学院			0	0	理工类	0	独立学院	云南	昆明市	0
102542	0	0	昆明艺术职业学院			0	0	高职类	0	民办(专科)	云南	昆明市	0
105611	0	0	昆明铁道职业技术学院			0	0	高职类	0	专科	云南	昆明市	0
103344	0	0	昌原大学校			1	0	NULL	0	NULL	NULL	NULL	0
102785	0	0	昌吉学院			0	0	师范类	0	本科	新疆	昌吉回族自治州	0
102795	0	0	昌吉职业技术学院			0	0	高职类	0	专科	新疆	昌吉回族自治州	0
101421	0	0	昌河职工工学院			0	0	NULL	0	NULL	NULL	NULL	0
103688	0	0	明尼苏达大学	University of Minnesota		1	0	NULL	0	NULL	NULL	NULL	0
103799	0	0	明尼苏达大学双城分校	University of Minnesota		1	0	NULL	0	NULL	NULL	NULL	0
103097	0	0	明斯特大学	Westfälische Wilhelms-Universität Münster		1	0	NULL	0	NULL	NULL	NULL	0
103070	0	0	明斯特应用技术大学	Fachhochschule Münster		1	0	NULL	0	NULL	NULL	NULL	0
104185	0	0	明星大学			1	0	NULL	0	NULL	NULL	NULL	0
104329	0	0	明治国际医疗大学			1	0	NULL	0	NULL	NULL	NULL	0
104652	0	0	明治大学	Meiji University		1	0	NULL	0	NULL	NULL	NULL	0
104157	0	0	明治学院大学			1	0	NULL	0	NULL	NULL	NULL	0
104128	0	0	明海大学			1	0	NULL	0	NULL	NULL	NULL	0
103264	0	0	明知大学			1	0	NULL	0	NULL	NULL	NULL	0
104259	0	0	星城大学			1	0	NULL	0	NULL	NULL	NULL	0
104033	0	0	星差大学			1	0	NULL	0	NULL	NULL	NULL	0
102027	0	0	星海音乐学院			0	0	艺术类	0	本科	广东	广州市	0
103677	0	0	春田学院	Springfield College		1	0	NULL	0	NULL	NULL	NULL	0
104684	0	0	昭和大学	Showa University		1	0	NULL	0	NULL	NULL	NULL	0
104199	0	0	昭和音乐大学			1	0	NULL	0	NULL	NULL	NULL	0
105622	0	0	昭通卫生职业学院			0	0	高职类	0	专科	云南	昭通市	0
102517	0	0	昭通学院			0	0	师范类	0	本科	云南	昭通市	0
100316	0	0	晋中学院			0	0	师范类	0	本科	山西	晋中市	0
100370	0	0	晋中师范高等专科学校			0	0	高职类	0	专科	山西	晋中市	0
100361	0	0	晋中职业技术学院			0	0	高职类	0	专科	山西	晋中市	0
100333	0	0	晋城职业技术学院			0	0	高职类	0	专科	山西	晋城市	0
105060	0	0	普兹茅斯大学	The University of Portsmouth		1	0	NULL	0	NULL	NULL	NULL	0
105141	0	0	普利茅斯大学	Plymouth University		1	0	NULL	0	NULL	NULL	NULL	0
105278	0	0	普埃布拉博尼梅瑞塔自治大学	Benemérita Autonomous University of Puebla		1	0	NULL	0	NULL	NULL	NULL	0
103996	0	0	普埃布拉拉美大学	Universidad de las Américas Puebla (UDLAP)		1	0	NULL	0	NULL	NULL	NULL	0
103992	0	0	普埃布拉自治大学	Benemérita Universidad Autónoma de Puebla		1	0	NULL	0	NULL	NULL	NULL	0
104370	0	0	普尔学院大学			1	0	NULL	0	NULL	NULL	NULL	0
103629	0	0	普度大学	Purdue University		1	0	NULL	0	NULL	NULL	NULL	0
103768	0	0	普林斯顿大学	Princeton University		1	1	NULL	0	NULL	NULL	NULL	0
102519	0	0	普洱学院			0	0	综合类	0	本科	云南	普洱市	0
103792	0	0	普渡大学西拉法叶分校	Purdue University		1	0	NULL	0	NULL	NULL	NULL	0
103198	0	0	普瓦捷大学	Université de Poitiers		1	0	NULL	0	NULL	NULL	NULL	0
101354	0	0	景德镇学院			0	0	综合类	0	本科	江西	景德镇市	0
101343	0	0	景德镇陶瓷大学		景德镇陶瓷学院	0	0	理工类	0	本科	江西	景德镇市	0
101438	0	0	景德镇陶瓷大学科技艺术学院		景德镇陶瓷学院科技艺术学院	0	0	理工类	0	独立学院	江西	景德镇市	0
101413	0	0	景德镇陶瓷职业技术学院			0	0	高职类	0	民办(专科)	江西	景德镇市	0
105218	0	0	智利圣地亚哥大学	Universidad de Santiago de Chile (USACH)		1	0	NULL	0	NULL	NULL	NULL	0
105217	0	0	智利大学	Universidad de Chile		1	0	NULL	0	NULL	NULL	NULL	0
105216	0	0	智利天主大学	Pontificia Universidad Católica de Chile (UC)		1	0	NULL	0	NULL	NULL	NULL	0
105325	0	0	智利天主教大学	Pontificia Universidad Católica de Chile		1	1	NULL	0	NULL	NULL	NULL	0
105223	0	0	智利奥斯特拉尔大学	Universidad Austral de Chile		1	0	NULL	0	NULL	NULL	NULL	0
105326	0	0	智利康塞普西翁大学	University of Concepción		1	0	NULL	0	NULL	NULL	NULL	0
102010	1	0	暨南大学			0	0	综合类	1	本科	广东	广州市	0
103308	0	0	暻园大学			1	0	NULL	0	NULL	NULL	NULL	0
101458	0	0	曲阜师范大学			0	0	师范类	0	本科	山东	济宁市	0
101500	0	0	曲阜远东职业技术学院			0	0	高职类	0	民办(专科)	山东	济宁市	0
102551	0	0	曲靖医学高等专科学校			0	0	高职类	0	专科	云南	曲靖市	0
102518	0	0	曲靖师范学院			0	0	师范类	0	本科	云南	曲靖市	0
105555	0	0	曹妃甸职业技术学院			0	0	高职类	0	民办(专科)	河北	唐山市	0
103415	0	0	曼尼托巴大学	University of Manitoba		1	0	NULL	0	NULL	NULL	NULL	0
105053	0	0	曼彻斯特商学院	Manchester Business School		1	0	NULL	0	NULL	NULL	NULL	0
105092	0	0	曼彻斯特大学	The University of Manchester		1	1	NULL	0	NULL	NULL	NULL	0
105148	0	0	曼彻斯特都会大学	Manchester Metropolitan University		1	0	NULL	0	NULL	NULL	NULL	0
105052	0	0	曼彻斯特都市大学	Manchester Metropolitan University		1	0	NULL	0	NULL	NULL	NULL	0
103101	0	0	曼海姆大学	Universität Mannheim		1	0	NULL	0	NULL	NULL	NULL	0
102860	0	0	曼苏拉大学	Mansoura University		1	0	NULL	0	NULL	NULL	NULL	0
100375	0	0	朔州师范高等专科学校			0	0	高职类	0	专科	山西	朔州市	0
100367	0	0	朔州职业技术学院			0	0	高职类	0	专科	山西	朔州市	0
104288	0	0	朝日大学			1	0	NULL	0	NULL	NULL	NULL	0
100502	0	0	朝阳师范高等专科学校			0	0	高职类	0	专科	辽宁	朝阳市	0
100562	0	0	朝阳职工工学院			0	0	其他	0	专科（高职）	辽宁	朝阳市	0
103298	0	0	朝鲜大学			1	0	NULL	0	NULL	NULL	NULL	0
103330	0	0	木浦国立大学			1	0	NULL	0	NULL	NULL	NULL	0
103329	0	0	木浦海洋大学			1	0	NULL	0	NULL	NULL	NULL	0
104904	0	0	本古里安大学	Ben Gurion University of The Negev		1	0	NULL	0	NULL	NULL	NULL	0
104984	0	0	本地治里大学	Pondicherry University		1	0	NULL	0	NULL	NULL	NULL	0
104513	0	0	札幌医科大学			1	0	NULL	0	NULL	NULL	NULL	0
104032	0	0	札幌国际大学			1	0	NULL	0	NULL	NULL	NULL	0
104030	0	0	札幌大学			1	0	NULL	0	NULL	NULL	NULL	0
104031	0	0	札幌学院大学			1	0	NULL	0	NULL	NULL	NULL	0
104512	0	0	札幌市立大学			1	0	NULL	0	NULL	NULL	NULL	0
104752	0	0	朱拉隆功大学	Chulalongkorn University		1	0	NULL	0	NULL	NULL	NULL	0
105136	0	0	朴茨茅斯大学	University of Portsmouth		1	0	NULL	0	NULL	NULL	NULL	0
104258	0	0	杉山女学园大学			1	0	NULL	0	NULL	NULL	NULL	0
104168	0	0	杏林大学			1	0	NULL	0	NULL	NULL	NULL	0
103117	0	0	杜伊斯堡-埃森大学	Universität Duisburg-Essen		1	0	NULL	0	NULL	NULL	NULL	0
105298	0	0	杜伊斯堡埃森大学	university of Duisburg-Essen		1	0	NULL	0	NULL	NULL	NULL	0
105096	0	0	杜伦大学	Durham University		1	0	NULL	0	NULL	NULL	NULL	0
103774	0	0	杜克大学	Duke University		1	1	NULL	0	NULL	NULL	NULL	0
103841	0	0	杜兰大学	Tulane University		1	0	NULL	0	NULL	NULL	NULL	0
103119	0	0	杜塞尔多夫大学	University Duesseldorf		1	0	NULL	0	NULL	NULL	NULL	0
104785	0	0	杜库兹伊鲁尔大学	Dokuz Eylül University		1	0	NULL	0	NULL	NULL	NULL	0
102628	0	0	杨凌职业技术学院			0	0	高职类	0	示范(高职)	陕西	咸阳市	0
103886	0	0	杨百翰大学	Brigham Young University		1	0	NULL	0	NULL	NULL	NULL	0
103763	0	0	杨百翰大学夏威夷分校	Brigham Young University Hawaii		1	0	NULL	0	NULL	NULL	NULL	0
101081	0	0	杭州万向职业技术学院			0	0	高职类	0	民办(专科)	浙江	杭州市	0
101075	0	0	杭州医学院		浙江医学高等专科学校	0	0	医科类	0	本科	浙江	杭州市	0
101093	0	0	杭州市工人业余大学			0	0	综合类	0	专科（高职）	浙江	杭州市	0
101019	0	0	杭州师范大学			0	0	师范类	0	本科	浙江	杭州市	0
101112	0	0	杭州师范大学钱江学院			0	0	师范类	0	独立学院	浙江	杭州市	0
101011	0	0	杭州电子科技大学			0	0	理工类	0	本科	浙江	杭州市	0
101106	0	0	杭州电子科技大学信息工程学院			0	0	理工类	0	独立学院	浙江	杭州市	0
101077	0	0	杭州科技职业技术学院			0	0	高职类	0	专科	浙江	杭州市	0
101067	0	0	杭州职业技术学院			0	0	高职类	0	骨干(高职)	浙江	杭州市	0
103612	0	0	杰克森维尔大学	Jacksonville University		1	0	NULL	0	NULL	NULL	NULL	0
103504	0	0	杰克森维尔州立大学			1	0	NULL	0	NULL	NULL	NULL	0
103243	0	0	杰斐逊大学	Pontifical Javeriana University		1	0	NULL	0	NULL	NULL	NULL	0
104670	0	0	東京慈恵会医科大学	Jikei University School of Medicine		1	0	NULL	0	NULL	NULL	NULL	0
100630	0	0	松原职业技术学院			0	0	高职类	0	专科	吉林	松原市	0
104450	0	0	松山东云女子大学			1	0	NULL	0	NULL	NULL	NULL	0
104449	0	0	松山大学			1	0	NULL	0	NULL	NULL	NULL	0
104229	0	0	松本大学			1	0	NULL	0	NULL	NULL	NULL	0
104230	0	0	松本齿科大学			1	0	NULL	0	NULL	NULL	NULL	0
104196	0	0	松荫大学			1	0	NULL	0	NULL	NULL	NULL	0
102878	0	0	林茨大学	Johannes Kepler University Linz		1	0	NULL	0	NULL	NULL	NULL	0
104716	0	0	林雪平大学	Linköping University		1	0	NULL	0	NULL	NULL	NULL	0
101472	0	0	枣庄学院			0	0	综合类	0	本科	山东	枣庄市	0
101539	0	0	枣庄科技职业学院			0	0	高职类	0	专科	山东	枣庄市	0
101558	0	0	枣庄职业学院			0	0	高职类	0	专科	山东	枣庄市	0
102942	0	0	柏拉瑞特大学			1	0	NULL	0	NULL	NULL	NULL	0
103086	0	0	柏林工业大学	Technische Universität Berlin (TU Berlin)		1	1	NULL	0	NULL	NULL	NULL	0
103121	0	0	柏林查理特医科大学	Charité - Universitätsmedizin Berlin		1	0	NULL	0	NULL	NULL	NULL	0
103083	0	0	柏林洪堡大学	Humboldt-Universität zu Berlin		1	1	NULL	0	NULL	NULL	NULL	0
103084	0	0	柏林自由大学	Freie Universitaet Berlin		1	1	NULL	0	NULL	NULL	NULL	0
103034	0	0	柏林艺术大学	Universität der Künste Berlin		1	0	NULL	0	NULL	NULL	NULL	0
104713	0	0	查尔姆斯工业大学	Chalmers University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
105362	0	0	查尔姆斯理工大学	Chalmers University of Technology		1	1	NULL	0	NULL	NULL	NULL	0
102887	0	0	查尔斯史都华大学	Charles Sturt University		1	0	NULL	0	NULL	NULL	NULL	0
102935	0	0	查尔斯达尔文大学	Charles Darwin University		1	0	NULL	0	NULL	NULL	NULL	0
105322	0	0	查理大学	Charles University in Prague		1	0	NULL	0	NULL	NULL	NULL	0
102939	0	0	查理斯特大学	Charles Sturt University		1	0	NULL	0	NULL	NULL	NULL	0
103698	0	0	柯盖德大学	Colgate University		1	0	NULL	0	NULL	NULL	NULL	0
102214	0	0	柳州城市职业学院			0	0	高职类	0	专科	广西	柳州市	0
102196	0	0	柳州职业技术学院			0	0	高职类	0	示范(高职)	广西	柳州市	0
102202	0	0	柳州铁道职业技术学院			0	0	高职类	0	专科	广西	柳州市	0
103617	0	0	树城州立大学	Boise State University 		1	0	NULL	0	NULL	NULL	NULL	0
101982	0	0	株洲市职工大学工业学校		株洲市职工大学	0	0	理工类	0	专科（高职）	湖南	株洲市	0
101910	0	0	株洲师范高等专科学校			0	0	高职类	0	专科	湖南	株洲市	0
103001	0	0	根特大学	Ghent University		1	1	NULL	0	NULL	NULL	NULL	0
103021	0	0	格但斯克大学	University of Gdańsk		1	0	NULL	0	NULL	NULL	NULL	0
103019	0	0	格但斯克工业大学	Gdańsk University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
103171	0	0	格勒诺布尔大学	Université Grenoble-Alpes		1	0	NULL	0	NULL	NULL	NULL	0
104777	0	0	格布泽技术大学	Gebze Technical University		1	0	NULL	0	NULL	NULL	NULL	0
105072	0	0	格拉摩根大学	University of Glamorgan		1	0	NULL	0	NULL	NULL	NULL	0
105163	0	0	格拉斯哥卡利多尼亚大学	Glasgow Caledonian University		1	0	NULL	0	NULL	NULL	NULL	0
105080	0	0	格拉斯哥卡利多尼安大学	Glasgow Caledonian University		1	0	NULL	0	NULL	NULL	NULL	0
105079	0	0	格拉斯哥大学	Glasgow University，University of Glasgow 		1	1	NULL	0	NULL	NULL	NULL	0
104817	0	0	格拉纳达大学	University of Granada		1	0	NULL	0	NULL	NULL	NULL	0
102884	0	0	格拉茨医科大学	Medical University of Graz		1	0	NULL	0	NULL	NULL	NULL	0
102879	0	0	格拉茨大学	Karl-Franzens-Universitaet Graz		1	0	NULL	0	NULL	NULL	NULL	0
102880	0	0	格拉茨工业大学	Graz University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
105209	0	0	格林多大学	Glyndwr University		1	0	NULL	0	NULL	NULL	NULL	0
105153	0	0	格林威治大学	University of Greenwich		1	0	NULL	0	NULL	NULL	NULL	0
103387	0	0	格罗宁根大学	University of Groningen		1	1	NULL	0	NULL	NULL	NULL	0
105204	0	0	格罗斯泰斯特主教大学	Bishop Grosseteste University		1	0	NULL	0	NULL	NULL	NULL	0
105189	0	0	格罗斯特大学	University of Gloucestershire		1	0	NULL	0	NULL	NULL	NULL	0
105025	0	0	格罗斯特郡大学	University of Gloucestershire		1	0	NULL	0	NULL	NULL	NULL	0
103123	0	0	格赖夫斯瓦尔德大学	University of Greifswald		1	0	NULL	0	NULL	NULL	NULL	0
102925	0	0	格里菲斯大学	Griffith University		1	0	NULL	0	NULL	NULL	NULL	0
102171	0	0	桂林医学院			0	0	医科类	0	本科	广西	桂林市	0
102207	0	0	桂林山水职业学院			0	0	高职类	0	民办(专科)	广西	桂林市	0
102225	0	0	桂林市职工大学			0	0	其他	0	专科（高职）	广西	桂林市	0
102193	0	0	桂林师范高等专科学校			0	0	高职类	0	专科	广西	桂林市	0
102195	0	0	桂林旅游学院		桂林旅游高等专科学校	0	0	综合类	0	本科	广西	桂林市	0
102167	0	0	桂林理工大学			0	0	理工类	0	本科	广西	桂林市	0
102233	0	0	桂林理工大学博文管理学院			0	0	理工类	0	独立学院	广西	桂林市	0
105663	0	0	桂林生命与健康职业技术学院			0	0	高职类	0	民办(专科)	广西	桂林市	0
102166	0	0	桂林电子科技大学			0	0	理工类	0	本科	广西	桂林市	0
102232	0	0	桂林电子科技大学信息科技学院			0	0	综合类	0	独立学院	广西	桂林市	0
102184	0	0	桂林航天工业学院			0	0	理工类	0	本科	广西	桂林市	0
104372	0	0	桃山学院大学			1	0	NULL	0	NULL	NULL	NULL	0
101217	0	0	桐城师范高等专科学校			0	0	高职类	0	专科	安徽	安庆市	0
104297	0	0	桐朋学园大学院大学			1	0	NULL	0	NULL	NULL	NULL	0
104104	0	0	桐生大学			1	0	NULL	0	NULL	NULL	NULL	0
104205	0	0	桐荫横滨大学			1	0	NULL	0	NULL	NULL	NULL	0
103242	0	0	桑坦德工业大学	Universidad Industrial de Santander - UIS		1	0	NULL	0	NULL	NULL	NULL	0
105200	0	0	桑德兰大学	University of Sunderland		1	0	NULL	0	NULL	NULL	NULL	0
104442	0	0	梅光学院大学			1	0	NULL	0	NULL	NULL	NULL	0
102870	0	0	梅努斯大学	Maynooth University		1	0	NULL	0	NULL	NULL	NULL	0
103945	0	0	梅奥医学院	Mayo Medical School		1	0	NULL	0	NULL	NULL	NULL	0
104368	0	0	梅花女子大学			1	0	NULL	0	NULL	NULL	NULL	0
104868	0	0	梅西大学	Massey University		1	0	NULL	0	NULL	NULL	NULL	0
102905	0	0	梅铎大学	Murdoch University		1	0	NULL	0	NULL	NULL	NULL	0
102180	0	0	梧州学院			0	0	综合类	0	本科	广西	梧州市	0
102218	0	0	梧州职业学院			0	0	高职类	0	专科	广西	梧州市	0
100644	0	0	梨树农村成人高等专科学校			0	0	综合类	0	专科（高职）	吉林	四平市	0
103353	0	0	梨花女子大学	Ewha Womans University		1	0	NULL	0	NULL	NULL	NULL	0
105008	0	0	梭罗大学	Universitas Muhammadiyah Surakarta		1	0	NULL	0	NULL	NULL	NULL	0
104373	0	0	森之宫医疗大学			1	0	NULL	0	NULL	NULL	NULL	0
102552	0	0	楚雄医药高等专科学校			0	0	高职类	0	专科	云南	楚雄彝族自治州	0
102526	0	0	楚雄师范学院			0	0	师范类	0	本科	云南	楚雄彝族自治州	0
102610	0	0	榆林学院			0	0	师范类	0	本科	陕西	榆林市	0
102662	0	0	榆林职业技术学院			0	0	高职类	0	专科	陕西	榆林市	0
104209	0	0	横滨商科大学			1	0	NULL	0	NULL	NULL	NULL	0
104648	0	0	横滨国立大学	Yokohama National University		1	0	NULL	0	NULL	NULL	NULL	0
104632	0	0	横滨市立大学	Yokohama City University		1	0	NULL	0	NULL	NULL	NULL	0
104160	0	0	樱美林大学			1	0	NULL	0	NULL	NULL	NULL	0
104256	0	0	樱花学园大学			1	0	NULL	0	NULL	NULL	NULL	0
103369	0	0	檀国大学	Dankook University		1	0	NULL	0	NULL	NULL	NULL	0
103495	0	0	欧本大学			1	0	NULL	0	NULL	NULL	NULL	0
103496	0	0	欧本大学蒙哥马利分校	Auburn University Montgomery 		1	0	NULL	0	NULL	NULL	NULL	0
103969	0	0	欧柏林学院	Oberlin College		1	0	NULL	0	NULL	NULL	NULL	0
103934	0	0	欧道明大学	Old Dominion University		1	0	NULL	0	NULL	NULL	NULL	0
102991	0	0	欧鲁普雷图联邦大学	Federal University of Ouro Preto		1	0	NULL	0	NULL	NULL	NULL	0
100934	0	0	正德职业技术学院			0	0	高职类	0	民办(专科)	江苏	南京市	0
101257	0	0	武夷学院			0	0	师范类	0	本科	福建	南平市	0
101318	0	0	武夷山职业学院			0	0	高职类	0	民办(专科)	福建	南平市	0
102719	0	0	武威职业学院			0	0	高职类	0	骨干(高职)	甘肃	武威市	0
104403	0	0	武库川女子大学			1	0	NULL	0	NULL	NULL	NULL	0
101773	0	0	武昌工学院			0	0	理工类	0	民办(本科)	湖北	武汉市	0
101771	0	0	武昌理工学院			0	0	理工类	0	民办(本科)	湖北	武汉市	0
101811	0	0	武昌职业学院			0	0	高职类	0	民办(专科)	湖北	武汉市	0
101848	0	0	武昌首义学院		华中科技大学武昌分校	0	0	综合类	0	民办(本科)	湖北	武汉市	0
101769	0	0	武汉东湖学院			0	0	综合类	0	民办(本科)	湖北	武汉市	0
